"","ID","Description_F","nsig","signsum","meanp","meanprank","setSize_F","enrichmentScore_FucoVsCtrl_F","NES_FucoVsCtrl_F","pvalue_FucoVsCtrl_F","p.adjust_FucoVsCtrl_F","qvalue_FucoVsCtrl_F","rank_FucoVsCtrl_F","leading_edge_FucoVsCtrl_F","core_enrichment_FucoVsCtrl_F","Description_M","setSize_M","enrichmentScore_FucoVsCtrl_M","NES_FucoVsCtrl_M","pvalue_FucoVsCtrl_M","p.adjust_FucoVsCtrl_M","qvalue_FucoVsCtrl_M","rank_FucoVsCtrl_M","leading_edge_FucoVsCtrl_M","core_enrichment_FucoVsCtrl_M"
"3161","GO:0046686","response to cadmium ion",0,0,0.268828912623301,2238,24,0.34651007462639,0.982760733276178,0.483164983164983,0.82555902936588,0.768387351431955,2341,"tags=25%, list=19%, signal=20%","Jun/Camk2b/Fos/Mmp9/Hmox1/Daxx","response to cadmium ion",24,-0.490610971457885,-1.37903188632317,0.0888594164456233,0.351231972752914,0.299334538962132,2098,"tags=38%, list=17%, signal=31%","Mapk1/Gss/Mapk3/Sumo1/Alad/Gsn/Sord/Abcb6/Prnp"
"3162","GO:0046688","response to copper ion",0,-2,0.214102354819115,3322.75,15,-0.209946770985858,-0.590416504823099,0.954653937947494,1,0.930747922437673,4751,"tags=47%, list=38%, signal=29%","Sod1/Hsf1/Aqp1/Prnp/Il1a/Cp/Sord","response to copper ion",15,-0.555827950036773,-1.42608110315963,0.102097902097902,0.373074263551339,0.317949450340439,1850,"tags=47%, list=15%, signal=40%","Park7/Il1a/Sod1/Sord/Aqp1/Snca/Prnp"
"3163","GO:0046697","decidualization",0,0,0.168621879036835,2534.75,15,0.457837299136281,1.16615647287007,0.293310463121784,0.717378571727398,0.667698615236581,998,"tags=27%, list=8%, signal=25%","Junb/Ctsl/Cited2/Il11ra1","decidualization",15,-0.428394952594379,-1.09912779043118,0.346853146853147,0.641221154743921,0.546475416869478,2098,"tags=33%, list=17%, signal=28%","Mapk1/Mapk3/Pla2g4a/Epor/Ctsb"
"3164","GO:0046700","heterocycle catabolic process",0,0,0.0238913860917187,4572.5,348,0.208011498720281,0.889982917167366,0.744027303754266,0.929819489921383,0.865427558486384,2342,"tags=16%, list=19%, signal=14%","Dnase1l3/Hspa1a/Hspa1b/Aldh1l2/Il6/Tob1/Cubn/Supv3l1/Upp1/Zfp36/Pnp2/Upb1/Pde12/Mex3d/Samd4/Vegfa/Nudt17/Slfn9/Zfp36l2/Fus/E2f1/Pkp3/Nt5e/Magoh/Zfp36l1/Fastkd2/Tbrg4/Setmar/Mov10/Ada/Dhx9/Npm1/Zc3h12a/Myd88/Cnot11/Ahcy/Nudt15/Pnp/Exosc8/Nmnat1/Noct/Vim/Eif3e/Hnrnpm/Hmox1/Etf1/Slc11a1/Nudt19/Trir/Lsm2/Ssb/Hnrnpab/Boll/Thrap3/Rbm7/Smpdl3a/Trex1","heterocycle catabolic process",349,-0.218379977120107,-0.833281669701537,0.88,0.963426488456865,0.821072243183901,1345,"tags=9%, list=11%, signal=9%","Pon3/Casp3/Nudt3/Ago2/Nbdy/Trir/Nudt4/Exosc9/Dut/Ctif/Acot7/Pde5a/Csde1/Cpeb3/Ybx1/Vcp/Rida/Rbm38/Enpp5/Pabpc4/Aldh1l1/Rnaseh2a/Rnasel/Pabpc1/Tent5c/Carhsp1/Isg20/Slfn14/Gda/Samd4/Blvrb/Nt5c3/Acmsd"
"3165","GO:0046716","muscle cell cellular homeostasis",0,0,0.127150859615341,2896,16,0.451513733764436,1.17015814435776,0.299319727891156,0.719235553602947,0.669426997259252,2201,"tags=31%, list=18%, signal=26%","Il6/Dmd/Large1/Gaa/Hif1a","muscle cell cellular homeostasis",16,-0.372418899489619,-0.968735839445366,0.520833333333333,0.774153592072667,0.65976598529078,2645,"tags=50%, list=21%, signal=40%","Bag3/Trim32/Srf/Pfkm/Tgfb1/Lamp2/Sod1/Aldoa"
"3166","GO:0046717","acid secretion",0,0,0.143463247294321,3274.25,19,0.297329525069049,0.80992976889831,0.697278911564626,0.911009077845151,0.847919806526235,715,"tags=16%, list=6%, signal=15%","Myc/Abat/Cacna1a","acid secretion",19,-0.436612380688426,-1.18355642523582,0.260292164674635,0.566957886560375,0.483185161801552,1696,"tags=26%, list=14%, signal=23%","Stard10/Abat/Snx10/Ptger3/Abcb4"
"3167","GO:0046718","viral entry into host cell",0,-2,0.544571057051046,1368.5,69,-0.266084323128348,-1.06050007615858,0.318471337579618,0.739186580794527,0.687996374368313,3518,"tags=36%, list=28%, signal=26%","Trim25/Agtr1a/Trim21/Rnasek/Smpd1/Trim14/Trim12c/Itgav/Trim12a/Clec4g/Trim27/Ceacam1/Tpcn2/Gsn/Trim5/Siglec1/Itgb3/Nectin1/Trim65/Ciita/Trim34a/Zfp639/Trim34b/4930486L24Rik/Gpr15","viral entry into host cell",70,-0.446530410342972,-1.52778370054714,0.00914088122806637,0.110180264802586,0.0939002178785389,2656,"tags=36%, list=21%, signal=28%","Trim8/P4hb/4930486L24Rik/Vamp8/Gpr15/Smpd1/Eps15/Trim12c/Ifitm2/Lgals1/Siglec1/Trim56/Tpcn1/Rnasek/Slc3a2/Gsn/Agtr1a/Snx3/Ifitm3/Itgb3/Clec4g/Trim59/Ctsb/Bsg/Trim10"
"3168","GO:0046753","non-lytic viral release",0,-2,0.226607810137048,2807.25,12,-0.312751288544866,-0.82536488185346,0.695945945945946,0.910890455747306,0.84780939925511,3098,"tags=33%, list=25%, signal=25%","Chmp1a/Chmp1b/Vps4a/Chmp5","non-lytic viral release",12,-0.574931721414674,-1.38507284067998,0.110619469026549,0.386650190187484,0.329519421344967,2415,"tags=50%, list=19%, signal=40%","Arl8b/Chmp2a/Chmp1a/Chmp1b/Chmp5/Chmp4b"
"3169","GO:0046755","viral budding",0,-2,0.402324070076341,1489.5,20,-0.371043775809272,-1.10967558183732,0.287104622871046,0.711194662784408,0.661942954835349,3673,"tags=45%, list=30%, signal=32%","Pdcd6ip/Mvb12b/Chmp1a/Snf8/Chmp1b/Nedd4/Mvb12a/Vps4a/Chmp5","viral budding",20,-0.565634610676635,-1.54598197886157,0.0342555994729908,0.220477040708165,0.187899731379356,2310,"tags=45%, list=18%, signal=37%","Chmp2a/Pdcd6ip/Chmp1a/Tsg101/Chmp1b/Nedd4/Chmp5/Mvb12b/Chmp4b"
"3170","GO:0046761","viral budding from plasma membrane",0,-2,0.193887708013823,2958,11,-0.320329545486298,-0.826660601658221,0.697104677060134,0.911009077845151,0.847919806526235,3098,"tags=36%, list=25%, signal=27%","Chmp1a/Chmp1b/Vps4a/Chmp5","viral budding from plasma membrane",11,-0.562349546336219,-1.32135006235811,0.153153153153153,0.449471210340776,0.383058115323562,2310,"tags=45%, list=18%, signal=37%","Chmp2a/Chmp1a/Chmp1b/Chmp5/Chmp4b"
"3171","GO:0046777","protein autophosphorylation",0,0,0.0669601883056681,4027.5,201,0.212288752118099,0.858676986159123,0.763157894736842,0.934132962592549,0.869442314213563,1683,"tags=15%, list=14%, signal=13%","Jun/Obscn/Nek2/Tnk1/Kit/Hipk4/Camk2b/Nrg1/Sik1/Aatk/Vegfa/Camk2d/Hspa8/Ddx3x/Pim3/Trim28/Ripk1/Pim1/Map3k12/Wnk3/Dapk3/Fgfr3/Yes1/Errfi1/Impact/Nme2/Prkcg/Eif2ak3/Ripk3/Srms","protein autophosphorylation",202,-0.262862924278339,-0.981515713730463,0.544252288911495,0.786449654835985,0.670245202912851,2776,"tags=24%, list=22%, signal=19%","Ppp2ca/Eng/Eif2s1/Rap2c/Irak1/Mink1/Mknk2/Calm2/Stk4/Wnk1/Gsk3b/Met/Lyn/Grk5/Ptk2/Nme2/Brd4/Mark3/Chek2/Fer/Mapk3/Jak2/Dapk1/Bcr/Map2k2/Tnik/Rap2b/Pim1/Mob1b/Prkca/Ttk/Nlk/Pdgfa/Tom1l1/Rap2a/Prkaca/Hk1/Src/Uhmk1/Calm3/Kdr/Pdgfd/Htatip2/Melk/Tnk1/Eif2ak1/Ppp2r5b/Pink1/Chp1"
"3172","GO:0046782","regulation of viral transcription",0,2,0.107840978729967,3147.75,20,0.394179990500423,1.08523169700359,0.363790186125212,0.76118806122078,0.708474206565601,3043,"tags=40%, list=25%, signal=30%","Hexim1/Zfp36/Dhx9/Trim11/Tarbp2/Notch1/Larp7/Trim62","regulation of viral transcription",20,0.284724953240371,0.943045404391029,0.563786008230453,0.799514002942846,0.681379185354021,4051,"tags=50%, list=32%, signal=34%","Hexim1/Zfp36/Dhx9/Trim14/Trim65/Trim11/Map3k1/Trim27/Mdfic/Rsf1"
"3173","GO:0046784","viral mRNA export from host cell nucleus",0,2,0.125510411117463,3798.25,10,0.239264040099527,0.556595665139337,0.947176684881603,1,0.930747922437673,1752,"tags=20%, list=14%, signal=17%","Thoc6/Alyref","viral mRNA export from host cell nucleus",10,0.453423279644325,1.21051818552792,0.253602305475504,0.561021077250194,0.478125565251042,5461,"tags=80%, list=44%, signal=45%","Thoc2l/Thoc1/Alyref/Ddx39b/Thoc2/Thoc7/Thoc5/Thoc6"
"3174","GO:0046785","microtubule polymerization",0,0,0.0173112289288728,4757,72,0.233105185526064,0.818332051370176,0.79,0.944548508904945,0.879136562304879,698,"tags=7%, list=6%, signal=7%","Hspa1a/Hspa1b/Tppp/Camsap3/Stmn1","microtubule polymerization",71,-0.194235003514693,-0.666524414246607,0.920670391061453,0.977582177761082,0.833136312119191,1483,"tags=17%, list=12%, signal=15%","Slain2/Mapre1/Camsap1/Met/Inpp5j/Capzb/Mzt1/Rac1/Tpx2/Psrc1/Snca/Gda"
"3175","GO:0046794","transport of virus",0,0,0.0834040612619333,3740.5,14,0.32755341101304,0.822243733411185,0.684391080617496,0.906328613730433,0.843563474275417,1332,"tags=21%, list=11%, signal=19%","Ctsl/Trim15/Kpna2","transport of virus",14,-0.397983595126006,-0.994298402002102,0.486918604651163,0.75146055019042,0.640426028349418,2565,"tags=43%, list=20%, signal=34%","4930486L24Rik/Eps15/Siglec1/Tpcn1/Rnasek/Bst2"
"3176","GO:0046822","regulation of nucleocytoplasmic transport",0,0,0.172063839250787,2671.5,103,0.271286628455441,1.00329220985149,0.443843031123139,0.807726730310263,0.751789976133652,2094,"tags=19%, list=17%, signal=16%","Ier3/Il6/Ptpn14/Hsp90ab1/Rapgef3/Inpp4b/Trim28/Nup62/Ptpn22/Cdk1/Dhx9/Zc3h12a/Nolc1/Ect2/Emd/Ran/Nup153/Nup54/Camk4/Mdm2","regulation of nucleocytoplasmic transport",104,-0.319853443952123,-1.14180361321558,0.253177966101695,0.560541622365376,0.477716953797549,2848,"tags=30%, list=23%, signal=23%","Ran/Ppp2ca/Efcab7/Ywhae/Sp100/Ufm1/Anp32b/Tgfb1/Park7/Gsk3b/Mapk1/Ect2/Ptpn14/Txn1/Jak2/Rbm4/Nedd4/Prkcq/Sumo1/Ppm1a/Camk1/Angpt1/Ptpn11/Flna/Prkaca/Mavs/Uhmk1/Bard1/Ifi27/Chp1/Cd36"
"3177","GO:0046823","negative regulation of nucleocytoplasmic transport",0,-2,0.332504672749428,2417.75,22,-0.287294283820865,-0.879163109222159,0.650485436893204,0.892665389685946,0.83084645688221,1021,"tags=36%, list=8%, signal=33%","Rangap1/Mdfic/Ei24/Cdk5/Nf1/Rab23/Akap1/Angpt1","negative regulation of nucleocytoplasmic transport",22,-0.531621812560679,-1.47202311845932,0.0426666666666667,0.242271293375394,0.206473702658328,2776,"tags=45%, list=22%, signal=35%","Ppp2ca/Sp100/Ufm1/Park7/Txn1/Sumo1/Angpt1/Bard1/Chp1/Cd36"
"3178","GO:0046824","positive regulation of nucleocytoplasmic transport",0,0,0.0579356974035779,3841,58,0.288005703722726,0.987428858152532,0.455202312138728,0.814671035204621,0.758253373486849,2094,"tags=22%, list=17%, signal=19%","Il6/Hsp90ab1/Rapgef3/Trim28/Ptpn22/Cdk1/Dhx9/Zc3h12a/Ect2/Emd/Ran/Camk4/Mdm2","positive regulation of nucleocytoplasmic transport",59,-0.22375365730251,-0.744230444465314,0.829324169530355,0.940039990651536,0.801141294177099,2965,"tags=31%, list=24%, signal=23%","Xbp1/Hsp90ab1/Ran/Efcab7/Ywhae/Anp32b/Tgfb1/Gsk3b/Mapk1/Ect2/Jak2/Nedd4/Prkcq/Ppm1a/Camk1/Flna/Prkaca/Mavs"
"3179","GO:0046825","regulation of protein export from nucleus",0,0,0.295368086883782,2966.75,34,0.220483928728909,0.682562248801362,0.913522012578616,0.99197796548557,0.923281430479644,3786,"tags=38%, list=31%, signal=27%","Ptpn14/Rapgef3/Emd/Camk4/Mdm2/Dnajc27/Txn1/Ctdspl2/Hdac3/Ywhae/Tpr/Rbm22/Anp32b","regulation of protein export from nucleus",34,-0.472570899470295,-1.41668446931444,0.0487179487179487,0.258679373723622,0.220457353200716,2749,"tags=41%, list=22%, signal=32%","Ywhae/Sp100/Anp32b/Park7/Gsk3b/Ptpn14/Txn1/Ppm1a/Camk1/Ptpn11/Prkaca/Uhmk1/Bard1/Ifi27"
"3180","GO:0046827","positive regulation of protein export from nucleus",0,0,0.0566323434037104,4144.75,18,0.282632520086965,0.755627802442964,0.785591766723842,0.944069999291968,0.878691190476734,3786,"tags=50%, list=31%, signal=35%","Rapgef3/Emd/Camk4/Mdm2/Ctdspl2/Ywhae/Tpr/Rbm22/Anp32b","positive regulation of protein export from nucleus",18,-0.341247464362731,-0.911166110958399,0.588633288227334,0.816076959288217,0.695494827681888,2749,"tags=33%, list=22%, signal=26%","Ywhae/Anp32b/Gsk3b/Ppm1a/Camk1/Prkaca"
"3181","GO:0046831","regulation of RNA export from nucleus",0,2,0.22208640311456,3099.75,13,0.270854490187701,0.666818200816636,0.862989323843416,0.970954789591698,0.903714153193381,3690,"tags=38%, list=30%, signal=27%","Dhx9/Nup153/Nrde2/Supt6/Tpr","regulation of RNA export from nucleus",13,0.486161604324577,1.42300324459619,0.1,0.370363504921497,0.315639228755709,5560,"tags=92%, list=44%, signal=51%","Iws1/Akap8l/Dhx9/Khdrbs1/Thoc2/Tpr/Setd2/Thoc5/Supt6/Cpsf6/Nrde2/Nup153"
"3182","GO:0046835","carbohydrate phosphorylation",0,0,0.121314879908338,2931.75,13,0.461820967929712,1.13695965210279,0.327402135231317,0.744595784240899,0.693030979238066,1192,"tags=23%, list=10%, signal=21%","Fggy/Pomk/Hk2","carbohydrate phosphorylation",13,-0.391479070167182,-0.965365325054447,0.508797653958944,0.768156424581006,0.654654948980148,1779,"tags=23%, list=14%, signal=20%","Gnptg/Pfkfb1/Hk1"
"3183","GO:0046838","phosphorylated carbohydrate dephosphorylation",0,0,0.0574391101987472,3940.25,17,-0.367826229521866,-1.06802935453703,0.382978723404255,0.771714944506813,0.718272081313821,6,"tags=18%, list=0%, signal=18%","Ocrl/Mtmr7/Inpp5j","phosphorylated carbohydrate dephosphorylation",17,0.176774528154949,0.564877703276336,0.977186311787072,0.994637591533496,0.847671647209443,5024,"tags=53%, list=40%, signal=32%","Mtmr7/Mtmr2/Inpp1/Impa1/Inpp5e/Pten/Bpnt1/Synj2/Inpp5k"
"3184","GO:0046839","phospholipid dephosphorylation",0,-2,0.147223371125386,3139.25,36,-0.392748146650174,-1.37436993590263,0.0921052631578947,0.507636986989333,0.472482070992842,2371,"tags=31%, list=19%, signal=25%","Mtm1/Mtmr9/Ocrl/Mtmr10/Plpp1/Sgpp2/Mtmr7/Plpp2/Pip4p2/Plpp3/Inpp5j","phospholipid dephosphorylation",36,-0.149114706951004,-0.453407528535917,1,1,0.85224171539961,2718,"tags=14%, list=22%, signal=11%","Ocrl/Pip4p2/Inpp5j/Inpp5a/Mtmr3"
"3185","GO:0046847","filopodium assembly",0,0,0.141095096193497,3210.75,58,0.263404227538404,0.903082585757389,0.61271676300578,0.874011437601114,0.813484329734001,2250,"tags=19%, list=18%, signal=16%","Tgfb3/S1pr2/Espn/Dbn1/Dnm3/Cln3/Itgb4/Arf6/Spef1/Neurl1a/Ezr","filopodium assembly",59,-0.34031346471036,-1.13192179360226,0.298969072164948,0.597437792559744,0.509161409175673,2615,"tags=27%, list=21%, signal=22%","Ppp1r9b/Bcas3/Cdc42/Ppp1r9a/Arpc2/Rab5a/Myo10/Neurl1a/Prkcq/Itgb4/Capzb/Ephb2/Stau2/Itga6/Spef1/Dmtn"
"3186","GO:0046849","bone remodeling",0,0,0.219547217996597,2258,65,0.301460013515907,1.0469182551778,0.371888726207906,0.766533294908196,0.713449271715107,1356,"tags=15%, list=11%, signal=14%","Ltbp3/Il6/Pth1r/Fcgr4/Vegfa/Wnt16/Inpp4b/Suco/Traf6/Fgfr3","bone remodeling",67,-0.365888925364501,-1.24468585857953,0.170786516853933,0.474651153376858,0.404517513170297,1541,"tags=22%, list=12%, signal=20%","Gsk3b/Rab7/Ctnnb1/Rab3d/Tpp1/Snx10/Prkca/Dcstamp/Rac1/Ubash3b/Src/Tfrc/Il7/Itgb3/Car2"
"3187","GO:0046850","regulation of bone remodeling",0,0,0.433714373225386,1391.75,37,0.36670135242206,1.14786852354295,0.267942583732057,0.697217246952951,0.648933504089173,1356,"tags=19%, list=11%, signal=17%","Ltbp3/Il6/Fcgr4/Vegfa/Inpp4b/Suco/Fgfr3","regulation of bone remodeling",37,-0.493091408388315,-1.5084288268173,0.0270094764039118,0.194627019479205,0.165869264944071,1407,"tags=19%, list=11%, signal=17%","Prkca/Dcstamp/Ubash3b/Src/Tfrc/Itgb3/Car2"
"3188","GO:0046851","negative regulation of bone remodeling",0,0,0.0859495842092057,3492.75,10,0.524624257179924,1.22042404387983,0.260473588342441,0.690217513552421,0.642418516769013,761,"tags=20%, list=6%, signal=19%","Il6/Vegfa","negative regulation of bone remodeling",10,-0.258303970614281,-0.593595502262058,0.911450381679389,0.975247524752475,0.831146623434273,849,"tags=20%, list=7%, signal=19%","Ceacam1/Ubash3b"
"3189","GO:0046854","phosphatidylinositol phosphate biosynthetic process",0,0,0.010693283609966,4927.75,46,0.23837822527497,0.778807336615869,0.812018489984592,0.952987342441138,0.886990989086489,3759,"tags=35%, list=30%, signal=24%","Socs3/Cish/Socs1/Pik3r3/Pip4k2c/Inpp1/Atg14/Uvrag/Pik3cd/Pik3c3/Pi4k2a/Smg1/Pik3c2b/Itpkc/Bpnt2/Ttc7","phosphatidylinositol phosphate biosynthetic process",49,-0.158212190179366,-0.509428619833894,0.992865636147443,0.998909860982574,0.851312653453375,1148,"tags=20%, list=9%, signal=19%","Atg14/Socs2/Socs6/Sla2/Pik3c2g/Pik3cb/Pip5k1b/Pip4k2a/Pi4k2b/Becn1"
"3190","GO:0046855","inositol phosphate dephosphorylation",0,0,0.0574391101987472,3940.25,17,-0.367826229521866,-1.06802935453703,0.382978723404255,0.771714944506813,0.718272081313821,6,"tags=18%, list=0%, signal=18%","Ocrl/Mtmr7/Inpp5j","inositol phosphate dephosphorylation",17,0.176774528154949,0.564877703276336,0.977186311787072,0.994637591533496,0.847671647209443,5024,"tags=53%, list=40%, signal=32%","Mtmr7/Mtmr2/Inpp1/Impa1/Inpp5e/Pten/Bpnt1/Synj2/Inpp5k"
"3191","GO:0046856","phosphatidylinositol dephosphorylation",0,-2,0.0863059739453896,3484.75,28,-0.351562375055947,-1.15043855764075,0.261964735516373,0.692270254971993,0.644329101580581,2714,"tags=25%, list=22%, signal=20%","Mtm1/Mtmr9/Ocrl/Mtmr10/Mtmr7/Pip4p2/Inpp5j","phosphatidylinositol dephosphorylation",28,-0.22569860121112,-0.652307527800429,0.902088772845953,0.970761134589109,0.827323134585494,2718,"tags=36%, list=22%, signal=28%","Mtmr1/Inpp5b/Sacm1l/Mtmr6/Mtmr9/Ocrl/Pip4p2/Inpp5j/Inpp5a/Mtmr3"
"3192","GO:0046879","hormone secretion",0,0,0.407305551567411,1141,200,0.296924631684484,1.19917303282619,0.137106918238994,0.580964169852895,0.540731194101309,1744,"tags=18%, list=14%, signal=15%","Adm/Hcar2/Tnf/Il6/Cacna1e/Camk2n1/Il1rn/Pde4c/Rasl10b/Adra2a/Nrg1/Nr1d1/Il1b/Abat/Hmgn3/Retn/Midn/Gata3/Chga/Gpr68/Smpd3/Cntf/Uqcc2/Pim3/Osm/Rab11fip1/Rph3al/Mpc2/Cry1/Niban2/Aacs/Pla2g6/Irs2/Myo5a/Birc5","hormone secretion",206,-0.34330852861524,-1.28433042983651,0.050709939148073,0.263778593459966,0.224803120976018,1889,"tags=24%, list=15%, signal=21%","Efna5/Jak2/Rbm4/Hmgn3/Kiss1r/Nlgn2/Rab8b/Hmga2/Oxct1/Ywhaz/Tm7sf3/Abat/Rab11b/Dynll1/Slc18a2/Cacna1c/Ica1/Sytl4/Arrb1/Cpe/Prkn/Ptpn11/Anxa5/Eipr1/Pde1c/Snap23/Adcy5/Fkbp1b/Rac1/Glrx/Rph3al/Pfkfb2/Kalrn/Ptger3/Tspo/P2ry1/Agtr1a/Ptprn/Slc16a1/Gnas/Ucp2/Aqp1/Birc5/Selenom/Glul/Itsn1/Selenot/Mpc2/Slc16a10"
"3193","GO:0046883","regulation of hormone secretion",0,0,0.301095470171209,1493.75,163,0.301585269091994,1.19339133305434,0.153944020356234,0.604933069400075,0.563040197557964,1278,"tags=15%, list=10%, signal=13%","Hcar2/Tnf/Il6/Cacna1e/Camk2n1/Pde4c/Rasl10b/Adra2a/Nrg1/Nr1d1/Il1b/Abat/Hmgn3/Retn/Midn/Chga/Gpr68/Cntf/Uqcc2/Pim3/Osm/Rab11fip1/Rph3al/Mpc2","regulation of hormone secretion",167,-0.325405632073741,-1.20518820669418,0.126024590163934,0.413144269495698,0.352098780942533,1889,"tags=23%, list=15%, signal=20%","Efna5/Jak2/Hmgn3/Kiss1r/Nlgn2/Rab8b/Hmga2/Oxct1/Tm7sf3/Abat/Dynll1/Ica1/Sytl4/Arrb1/Prkn/Ptpn11/Anxa5/Eipr1/Pde1c/Adcy5/Fkbp1b/Rac1/Glrx/Rph3al/Pfkfb2/Kalrn/Ptger3/Tspo/P2ry1/Agtr1a/Slc16a1/Gnas/Ucp2/Birc5/Glul/Itsn1/Selenot/Mpc2"
"3194","GO:0046885","regulation of hormone biosynthetic process",0,0,0.706938116940644,1241.5,22,-0.361993270544887,-1.10775308515424,0.296116504854369,0.719235553602947,0.669426997259252,1472,"tags=27%, list=12%, signal=24%","Dgkq/Pde8b/Ffar3/Bmp6/Dkk3/Ppargc1a","regulation of hormone biosynthetic process",22,0.573277839848761,2.01441771208929,0.00281953310949002,0.0536108408142469,0.0456893949395492,1828,"tags=41%, list=15%, signal=35%","Gh/Cyp17a1/Ffar3/Ppargc1a/Bmp6/Pde8b/Egr1/Dgkq/Nr3c1"
"3195","GO:0046887","positive regulation of hormone secretion",0,0,0.139157119040729,3400.75,87,0.232719209363762,0.844879830221629,0.762758620689655,0.934132962592549,0.869442314213563,3035,"tags=30%, list=25%, signal=23%","Hcar2/Camk2n1/Rasl10b/Abat/Retn/Gpr68/Cntf/Rph3al/Mpc2/Aacs/Pla2g6/Irs2/Gabbr1/Mcu/Hif1a/Ptger4/Glud1/Nmb/Ghrl/Glrx/Pparg/Bad/Dynll1/Cask/Aimp1/Nucb2","positive regulation of hormone secretion",90,-0.326048036957341,-1.14924246111188,0.257360959651036,0.56399735166461,0.480662070463484,1880,"tags=31%, list=15%, signal=27%","Cntf/Sri/Ppp3cb/Pfkm/Mcu/Pla2g3/Vamp8/Serp1/Jak2/Kiss1r/Nlgn2/Rab8b/Oxct1/Tm7sf3/Abat/Dynll1/Arrb1/Prkn/Ptpn11/Rac1/Glrx/Rph3al/Pfkfb2/P2ry1/Glul/Itsn1/Selenot/Mpc2"
"3196","GO:0046888","negative regulation of hormone secretion",0,0,0.186926910673153,2295.25,48,0.372957044725419,1.23188584939265,0.161585365853659,0.608483940443862,0.566345163404813,1220,"tags=21%, list=10%, signal=19%","Il6/Pde4c/Adra2a/Nrg1/Il1b/Midn/Chga/Pim3/Osm/Rab11fip1","negative regulation of hormone secretion",48,-0.325479865081133,-1.04321583729696,0.414982164090369,0.694859593861001,0.592188332233976,1230,"tags=21%, list=10%, signal=19%","Sytl4/Prkn/Ptpn11/Anxa5/Pde1c/Fkbp1b/Kalrn/Ptger3/Tspo/Ucp2"
"3197","GO:0046889","positive regulation of lipid biosynthetic process",0,2,0.450940324719378,1023.5,69,0.360032036962326,1.26147035555583,0.133720930232558,0.575088263153363,0.535262206148282,1717,"tags=20%, list=14%, signal=18%","Tnf/Zbtb20/Plin5/Dgat2/Adora2b/Nr1d1/Il1b/Abhd6/Wnt4/Smpd3/Abcg4/Cyp17a1/Sec14l2/Pla2g6","positive regulation of lipid biosynthetic process",72,0.28785261532596,1.3328686058236,0.0332596977459877,0.217964038626619,0.185758046174576,1520,"tags=24%, list=12%, signal=21%","Gh/Tnf/Nr1d1/Nr1h3/Cyp17a1/Ppargc1a/Bmp6/Sirt4/Tcf7l2/Il1b/Ptgs2/Htr2b/Acsl3/Dgat2/Lpgat1/Slc27a1/Abhd6"
"3198","GO:0046890","regulation of lipid biosynthetic process",0,2,0.195418741873105,2236.25,127,0.317468986859565,1.21132118358041,0.13903743315508,0.58328693841983,0.542893106119287,1717,"tags=18%, list=14%, signal=16%","Snai1/Tnf/Zbtb20/Plin5/Fabp5/Dgat2/Adora2b/Sik1/Nr1d1/Clcn2/Il1b/Abhd6/Wnt4/Smpd3/Abcg4/Acadvl/Sf1/Cyp17a1/Insig1/Egr1/Sec14l2/Sphk1/Pla2g6","regulation of lipid biosynthetic process",131,0.201185809879361,1.07457394872053,0.418823956034939,0.697076215817733,0.594077429932773,2055,"tags=22%, list=16%, signal=19%","Gh/Tnf/Nr1d1/Snai1/Nr1h3/Cyp17a1/Ppargc1a/Bmp6/Sirt4/Gper1/Pde8b/Tcf7l2/Il1b/Ptgs2/Htr2b/Sik1/Egr1/Acsl3/Dgat2/Lpgat1/Dgkq/Slc27a1/Abhd6/Zbtb20/Sirt1/Nr3c1/Mtor/Samd8/Lpin1"
"3199","GO:0046902","regulation of mitochondrial membrane permeability",0,0,0.339090383560594,1979.25,48,0.30336149492224,1.00201011920942,0.448170731707317,0.809587217043941,0.753521620295746,2980,"tags=33%, list=24%, signal=25%","Ier3/Eya2/Bcl2l11/Moap1/Alkbh7/Hk2/Plekhf1/Bbc3/Vdac2/Gsk3a/Slc25a5/Pmaip1/Stat3/Gclc/Bad/Bax","regulation of mitochondrial membrane permeability",51,-0.439183929019709,-1.43240496791676,0.048951048951049,0.259152612093789,0.2208606666811,2364,"tags=31%, list=19%, signal=26%","Gsk3b/Mpv17l/Bid/Bnip3/Gsk3a/Cnp/Dynlt1c/Dynlt1b/Stpg1/Slc25a4/Tmem14a/Chchd10/Ppif/Sh3glb1/Bnip3l/Bcl2l1"
