"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Comp","Sign"
"R-MMU-8852135","R-MMU-8852135","Protein ubiquitination",68,-0.557245733139826,-1.88072691733832,5.09883285436264e-05,0.000527975918145293,0.000354350127060403,2086,"tags=37%, list=17%, signal=31%","216150/319187/53323/319178/665596/77891/319181/319179/22195/319183/58186/68441/665622/109331/68024/22201/22186/66317/319180/22193/22187/67615/68612/22210/22214","FucoVsCtrl","Suppressed"
"R-MMU-4641257","R-MMU-4641257","Degradation of AXIN",53,-0.579857501997124,-1.90240763118409,5.89163339927924e-05,0.000599325679179349,0.000402236396148134,3229,"tags=45%, list=26%, signal=34%","26443/26444/19175/19170/78294/69077/26445/19166/66313/23997/19172/19182/19186/19173/21762/103554/57296/26442/22186/19185/228769/22187/53380/19192","FucoVsCtrl","Suppressed"
"R-MMU-199977","R-MMU-199977","ER to Golgi Anterograde Transport",129,-0.487923429233696,-1.7627811395501,5.91235093686793e-05,0.000599325679179349,0.000402236396148134,2753,"tags=40%, list=22%, signal=32%","76510/12343/59005/59042/20742/67665/54160/66890/12793/22143/67511/20333/53598/68137/110379/60409/243819/66676/56494/68097/72978/64138/11840/56334/66111/76308/66397/69654/11842/12345/56455/67091/227613/108124/73710/66226/53857/22146/333883/66251/105522/14069/14067/56447/545486/22142/22145/22151/11844/20334/20739/11733","FucoVsCtrl","Suppressed"
"R-MMU-2500257","R-MMU-2500257","Resolution of Sister Chromatid Cohesion",106,-0.499700786504455,-1.7793215187234,6.06646460075777e-05,0.000608542230263514,0.000408422068515929,2737,"tags=38%, list=22%, signal=30%","70385/19052/19053/20877/13589/22143/110379/66336/102920/68014/268697/68097/16319/229841/228421/68549/56455/227613/26886/218914/12236/52696/16563/73710/66442/53857/22146/60411/208628/66977/545486/22142/67629/22145/108000/12442/22151/12235/83815/225849","FucoVsCtrl","Suppressed"
"R-MMU-5358346","R-MMU-5358346","Hedgehog ligand biogenesis",55,-0.582963035603587,-1.92580506705516,6.16003136254201e-05,0.000611557752796696,0.000410445931264329,3229,"tags=49%, list=26%, signal=36%","26443/26444/19175/19170/78294/216440/69077/26445/18453/19166/23997/19172/19182/19186/19173/21762/103554/57296/26442/66753/22186/269523/19185/228769/22187/53380/19192","FucoVsCtrl","Suppressed"
"R-MMU-6811434","R-MMU-6811434","COPI-dependent Golgi-to-ER retrograde traffic",78,-0.538381731235201,-1.86311524925294,6.38352733519885e-05,0.000627279267734336,0.000420997398905703,2483,"tags=46%, list=20%, signal=37%","59042/54160/71819/22143/67511/16568/20333/68137/66676/11840/56334/209737/66111/76308/229841/228421/11842/70218/20932/16572/227613/108124/16563/73710/53857/22146/16571/100502766/66251/16551/56447/545486/22142/22145/22151/11844","FucoVsCtrl","Suppressed"
"R-MMU-446203","R-MMU-446203","Asparagine N-linked glycosylation",224,-0.423890623242339,-1.5801410175635,6.8141267870345e-05,0.000662828696556992,0.00044485633676121,2753,"tags=33%, list=22%, signal=26%","76510/110119/12343/59005/54613/59042/12317/20742/67665/54160/66890/12793/22143/67511/20333/14827/53598/225896/12091/68137/53618/13478/110379/60409/243819/102580/223774/66676/56494/14595/66174/68097/72978/64138/20442/11840/56334/66111/76308/20447/66397/12330/69654/11842/12345/56455/67819/67091/227613/108124/23802/73710/66226/53857/22146/20444/333883/66251/105522/14069/22186/269523/14067/56447/545486/22142/22145/22151/11844/22187/20334/20739/20454/12764/11733","FucoVsCtrl","Suppressed"
"R-MMU-8939236","R-MMU-8939236","RUNX1 regulates transcription of genes involved in differentiation of HSCs",62,-0.559212107341135,-1.87624037192864,8.21117848359859e-05,0.000790736487970544,0.000530701430413635,3229,"tags=45%, list=26%, signal=34%","26443/26444/19175/19170/78294/69077/26445/19166/23997/19172/19182/19186/19173/21762/14461/22601/103554/57296/26442/21349/22186/14460/19185/228769/22187/53380/19192/16909","FucoVsCtrl","Suppressed"
"R-MMU-174143","R-MMU-174143","APC/C-mediated degradation of cell cycle proteins",83,-0.521032818315548,-1.80619000466514,8.49998351808382e-05,0.000802498443913208,0.000538595446863103,3500,"tags=51%, list=28%, signal=36%","19184/26965/107995/217232/19188/26443/56150/26444/19175/19170/78294/52717/20878/69077/66156/26445/20877/19166/23997/19172/19182/268697/19186/77891/19173/21762/103554/12236/57296/26442/19645/22186/21402/19185/228769/30939/22187/56371/53380/19192/12428/68612","FucoVsCtrl","Suppressed"
"R-MMU-453276","R-MMU-453276","Regulation of mitotic cell cycle",83,-0.521032818315548,-1.80619000466514,8.49998351808382e-05,0.000802498443913208,0.000538595446863103,3500,"tags=51%, list=28%, signal=36%","19184/26965/107995/217232/19188/26443/56150/26444/19175/19170/78294/52717/20878/69077/66156/26445/20877/19166/23997/19172/19182/268697/19186/77891/19173/21762/103554/12236/57296/26442/19645/22186/21402/19185/228769/30939/22187/56371/53380/19192/12428/68612","FucoVsCtrl","Suppressed"
"R-MMU-4086400","R-MMU-4086400","PCP/CE pathway",75,-0.538041989741577,-1.84649291902583,9.05603446668871e-05,0.000846695261303032,0.000568258064644545,3229,"tags=48%, list=26%, signal=36%","26443/67300/26444/19175/19170/78294/71770/69077/11772/26445/19166/216869/66313/23997/19172/19182/19186/19173/21762/18750/11848/232910/103554/208846/57296/26442/18643/19353/106042/22186/11773/19185/228769/22187/53380/19192","FucoVsCtrl","Suppressed"
"R-MMU-8939902","R-MMU-8939902","Regulation of RUNX2 expression and activity",52,-0.58046215646938,-1.89542456640549,9.15741248503776e-05,0.000847941175297247,0.000569094257673399,3500,"tags=52%, list=28%, signal=37%","19184/26965/19188/56438/26443/26444/19175/19170/78294/69077/26445/19166/23997/19172/19182/19186/19173/21762/57296/26442/22186/21402/19185/228769/22187/53380/19192","FucoVsCtrl","Suppressed"
"R-MMU-163210","R-MMU-163210","Formation of ATP by chemiosmotic coupling",17,-0.754394602602089,-1.96431840546495,0.000108903146729539,0.000989374814156092,0.000664017200515757,2065,"tags=65%, list=17%, signal=54%","11949/28080/11957/11946/67126/57423/11950/27425/71679/11958/11947","FucoVsCtrl","Suppressed"
"R-MMU-8949613","R-MMU-8949613","Cristae formation",17,-0.754394602602089,-1.96431840546495,0.000108903146729539,0.000989374814156092,0.000664017200515757,2065,"tags=65%, list=17%, signal=54%","11949/28080/11957/11946/67126/57423/11950/27425/71679/11958/11947","FucoVsCtrl","Suppressed"
"R-MMU-2168880","R-MMU-2168880","Scavenging of heme from plasma",12,-0.804809725613279,-1.93370963548446,0.000115071884159492,0.00103564695743543,0.000695072669689406,605,"tags=42%, list=5%, signal=40%","328561/101488143/328563/626615/245282","FucoVsCtrl","Suppressed"
"R-MMU-1234174","R-MMU-1234174","Cellular response to hypoxia",65,-0.5522790466371,-1.85727736264307,0.000128375053143982,0.0011446775572005,0.000768248368717396,3500,"tags=45%, list=28%, signal=32%","19184/19188/56438/26443/26444/19175/19170/78294/69077/26445/19166/23997/19172/19182/19186/112407/19173/21762/103554/57296/26442/22186/67923/19185/228769/22187/53380/19192/67673","FucoVsCtrl","Suppressed"
"R-MMU-69481","R-MMU-69481","G2/M Checkpoints",148,-0.450029615152136,-1.64057689918408,0.000156075105268129,0.00137890207681842,0.000925447751179439,3229,"tags=41%, list=26%, signal=31%","26443/68251/26444/19175/19170/78294/107823/210766/22628/69077/22627/15270/17216/29870/26445/19166/319155/18392/223970/23997/237911/19172/19182/319161/319187/268697/54401/19186/50883/319178/17215/69386/665596/268930/269582/319181/22631/19173/319179/70024/21762/103554/319183/319158/57296/26442/22629/100041230/665622/68024/22186/12021/78303/12532/12442/319180/19185/228769/22187/53380/19192","FucoVsCtrl","Suppressed"
"R-MMU-5689603","R-MMU-5689603","UCH proteinases",84,-0.514761891915737,-1.78778115912826,0.000158022070544451,0.00138341139940279,0.000928474175256393,3500,"tags=45%, list=28%, signal=33%","19184/319176/319166/19188/319162/26443/26444/19175/19170/78294/69077/26445/19166/23997/19172/19182/108155/19186/15267/68837/319164/19173/21762/319192/18002/103554/225280/57296/26442/22186/12021/11465/665433/19185/228769/22187/53380/19192","FucoVsCtrl","Suppressed"
"R-MMU-9609507","R-MMU-9609507","Protein localization",84,-0.51258201020547,-1.78021037443742,0.000170464505520377,0.00147889476410921,0.000992557670834626,3020,"tags=37%, list=24%, signal=28%","78294/26874/30960/11430/28200/11820/74159/28146/67528/52551/15926/19298/67264/20280/26458/110959/23986/59038/109672/76263/22186/69617/65098/66437/22187/11947/20335/12908/100900/12359/19122","FucoVsCtrl","Suppressed"
"R-MMU-430116","R-MMU-430116","GP1b-IX-V activation signalling",10,-0.837275025522655,-1.91656793073045,0.000175248818396269,0.00150360322703732,0.00100914071312337,1538,"tags=80%, list=12%, signal=70%","22631/192176/20779/14723/22371/54368/14724/12843","FucoVsCtrl","Suppressed"
"R-MMU-176409","R-MMU-176409","APC/C:Cdc20 mediated degradation of mitotic proteins",72,-0.522721464049603,-1.7821269617798,0.000176435269631586,0.00150360322703732,0.00100914071312337,3500,"tags=50%, list=28%, signal=36%","19184/107995/217232/19188/26443/56150/26444/19175/19170/78294/52717/69077/66156/26445/19166/23997/19172/19182/268697/19186/77891/19173/21762/103554/12236/57296/26442/22186/19185/228769/30939/22187/53380/19192/12428/68612","FucoVsCtrl","Suppressed"
"R-MMU-174178","R-MMU-174178","APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1",72,-0.521910532757784,-1.779362234064,0.000181512457213944,0.00153330259909674,0.00102907339546964,3500,"tags=50%, list=28%, signal=36%","19184/107995/217232/19188/26443/26444/19175/19170/78294/52717/20878/69077/66156/26445/20877/19166/23997/19172/19182/19186/77891/19173/21762/103554/57296/26442/19645/22186/19185/228769/30939/22187/56371/53380/19192/68612","FucoVsCtrl","Suppressed"
"R-MMU-5607761","R-MMU-5607761","Dectin-1 mediated noncanonical NF-kB signaling",55,-0.566997365894291,-1.8730628419958,0.000186305553099043,0.00154665730719291,0.00103803638478051,3500,"tags=53%, list=28%, signal=38%","19184/26965/19188/26443/26444/19175/19170/78294/69077/26445/19166/23997/19172/19182/103583/19186/19173/21762/103554/57296/26442/22186/22192/21402/19185/228769/22187/53380/19192","FucoVsCtrl","Suppressed"
"R-MMU-5676590","R-MMU-5676590","NIK-->noncanonical NF-kB signaling",55,-0.566997365894291,-1.8730628419958,0.000186305553099043,0.00154665730719291,0.00103803638478051,3500,"tags=53%, list=28%, signal=38%","19184/26965/19188/26443/26444/19175/19170/78294/69077/26445/19166/23997/19172/19182/103583/19186/19173/21762/103554/57296/26442/22186/22192/21402/19185/228769/22187/53380/19192","FucoVsCtrl","Suppressed"
"R-MMU-4641258","R-MMU-4641258","Degradation of DVL",53,-0.558687424109577,-1.83295243298915,0.000198551742983346,0.00163423357686292,0.00109681304715946,3500,"tags=51%, list=28%, signal=37%","19184/19188/56438/26443/26444/19175/19170/78294/69077/26445/240756/19166/23997/19172/19182/19186/19173/21762/103554/57296/26442/22186/19185/228769/22187/53380/19192","FucoVsCtrl","Suppressed"
"R-MMU-190828","R-MMU-190828","Gap junction trafficking",19,-0.710142969331161,-1.898919211363,0.000202311832163915,0.00165107029130381,0.00110811297902447,1330,"tags=58%, list=11%, signal=52%","227613/73710/53857/22146/11461/11465/11773/545486/22142/22145/22151","FucoVsCtrl","Suppressed"
"R-MMU-9646399","R-MMU-9646399","Aggrephagy",30,-0.632041002266428,-1.8842780318051,0.000204372968198068,0.00165387536449361,0.00110999559905895,1376,"tags=53%, list=11%, signal=48%","22143/57320/68097/56455/227613/73710/50873/53857/22146/66589/22186/545486/22142/22145/22151/22187","FucoVsCtrl","Suppressed"
"R-MMU-68949","R-MMU-68949","Orc1 removal from chromatin",67,-0.537105091228959,-1.81159556182529,0.000214373539843838,0.00170612990801336,0.00114506614583833,3500,"tags=51%, list=28%, signal=37%","19184/26965/19188/56438/23834/18393/26443/26444/19175/19170/78294/69077/17216/26445/19166/18392/23997/19172/19182/19186/17215/19173/21762/103554/57296/26442/22186/21402/19185/228769/22187/53380/19192/12428","FucoVsCtrl","Suppressed"
"R-MMU-69656","R-MMU-69656","Cyclin A:Cdk2-associated events at S phase entry",71,-0.522327537034507,-1.77744684939335,0.00021427454491371,0.00170612990801336,0.00114506614583833,2453,"tags=49%, list=20%, signal=40%","12576/19184/26965/19188/26443/26444/19175/19170/78294/69077/26445/19166/23997/19172/19182/19186/11652/23797/19173/21762/12448/57296/26442/12443/19645/22186/12531/21402/19185/228769/22187/56371/53380/19192/12428","FucoVsCtrl","Suppressed"
"R-MMU-9648025","R-MMU-9648025","EML4 and NUDC in mitotic spindle formation",97,-0.496715225867051,-1.75114593020528,0.00021888282819902,0.00172773904553817,0.00115956908122691,2737,"tags=38%, list=22%, signal=30%","70385/19052/19053/20877/13589/22143/110379/66336/102920/68014/68097/16319/229841/228421/68549/56455/227613/26886/12236/52696/16563/73710/66442/53857/22146/60411/208628/66977/545486/22142/67629/22145/108000/22151/12235/83815/225849","FucoVsCtrl","Suppressed"
"R-MMU-349425","R-MMU-349425","Autodegradation of the E3 ubiquitin ligase COP1",50,-0.569571813055692,-1.84519001301365,0.000238407587521938,0.00186655696572054,0.0012527364889899,3229,"tags=46%, list=26%, signal=34%","26443/26444/19175/19170/78294/69077/26445/19166/23997/19172/19182/19186/19173/21762/103554/57296/26442/22186/19185/228769/22187/53380/19192","FucoVsCtrl","Suppressed"
"R-MMU-418346","R-MMU-418346","Platelet homeostasis",52,-0.563103391180103,-1.83874174943791,0.000244961255466862,0.00190240071785958,0.00127679296143169,2760,"tags=48%, list=22%, signal=37%","109552/19052/19053/14701/12314/19222/14688/18613/18783/53313/14707/22068/19247/14697/66066/23984/242202/100163/12315/17540/14683/18436/19091/225849/381290","FucoVsCtrl","Suppressed"
"R-MMU-4608870","R-MMU-4608870","Asymmetric localization of PCP proteins",55,-0.562429091864133,-1.85797165312503,0.000256657709448102,0.00197729099358818,0.00132705544085166,3229,"tags=45%, list=26%, signal=34%","26443/26444/19175/19170/78294/69077/26445/19166/66313/23997/19172/19182/19186/19173/21762/103554/57296/26442/106042/22186/19185/228769/22187/53380/19192","FucoVsCtrl","Suppressed"
"R-MMU-948021","R-MMU-948021","Transport to the Golgi and subsequent modification",151,-0.447392870639563,-1.63302506351079,0.000271238005634682,0.00207303332877935,0.00139131274402418,2753,"tags=36%, list=22%, signal=28%","76510/12343/59005/59042/20742/67665/54160/66890/12793/22143/67511/20333/53598/68137/53618/110379/60409/243819/66676/56494/14595/68097/72978/64138/11840/56334/66111/76308/66397/69654/11842/12345/56455/67091/227613/108124/73710/66226/53857/22146/333883/66251/105522/14069/14067/56447/545486/22142/22145/22151/11844/20334/20739/11733","FucoVsCtrl","Suppressed"
"R-MMU-159236","R-MMU-159236","Transport of Mature mRNA derived from an Intron-Containing Transcript",68,0.391793898301067,1.81873773721522,0.000285797901577128,0.00215203505595953,0.00144433461699639,5787,"tags=71%, list=47%, signal=38%","20383/225027/107939/71805/233073/225160/20384/19069/433702/20382/227720/445007/170762/69823/269113/21681/53817/51796/103468/53319/108121/59015/223921/70579/68134/331401/108989/71713/227699/54563/66231/72787/56488/22185/192160/69736/107829/66511/269966/68092/386612/218210/19826/64340/69912/110809/66679/69207","FucoVsCtrl","Activated"
"R-MMU-195253","R-MMU-195253","Degradation of beta-catenin by the destruction complex",74,-0.514011554515802,-1.75978570138366,0.000286044119587559,0.00215203505595953,0.00144433461699639,3500,"tags=49%, list=28%, signal=35%","19184/26965/19188/56438/26931/26443/26444/19175/19170/78294/69077/19052/19053/360216/26445/13016/19166/56637/23997/19172/19182/12387/19186/19173/21762/103554/57296/26442/22186/21402/19185/228769/22187/225849/53380/19192","FucoVsCtrl","Suppressed"
"R-MMU-69541","R-MMU-69541","Stabilization of p53",54,-0.554472946940651,-1.8231171666129,0.000292337591403742,0.00218233411257212,0.00146466977659647,3229,"tags=44%, list=26%, signal=33%","26443/26444/19175/19170/78294/69077/26445/19166/23997/19172/19182/19186/50883/19173/21762/103554/57296/26442/22186/19185/228769/22187/53380/19192","FucoVsCtrl","Suppressed"
"R-MMU-5627123","R-MMU-5627123","RHO GTPases activate PAKs",16,-0.735444428144771,-1.89281637866706,0.000295133945589954,0.00218626145848559,0.00146730560803427,2490,"tags=75%, list=20%, signal=60%","16885/67938/12314/12540/77579/17886/192176/19353/12315/17904/98932/19046","FucoVsCtrl","Suppressed"
"R-MMU-72202","R-MMU-72202","Transport of Mature Transcript to Cytoplasm",77,0.373130018015999,1.76936132466613,0.000309288037042646,0.00225639681569748,0.00151437683209078,5787,"tags=71%, list=47%, signal=38%","20383/225027/107939/71805/233073/20492/225160/20384/19069/433702/20382/227720/445007/170762/69823/269113/94230/21681/53817/51796/103468/53319/108121/59015/223921/70579/68134/331401/54451/108989/71713/74320/227699/54563/66231/72787/56488/22185/192160/69736/68188/107829/66511/269966/68092/54188/386612/51786/218210/19826/64340/69912/110809/66679/69207","FucoVsCtrl","Activated"
"R-MMU-3858494","R-MMU-3858494","Beta-catenin independent WNT signaling",106,-0.479882619941407,-1.7087535084668,0.000308144242909849,0.00225639681569748,0.00151437683209078,3241,"tags=46%, list=26%, signal=34%","14700/26443/67300/26444/14706/19175/19170/78294/71770/69077/11772/19056/14701/26445/19166/216869/66313/12314/23997/19172/14688/19182/19058/12387/19186/19173/21762/18750/11848/232910/103554/208846/18099/57296/14707/26442/14697/18643/66066/19353/106042/12315/22186/11773/19185/228769/22187/53380/19192","FucoVsCtrl","Suppressed"
"R-MMU-8936459","R-MMU-8936459","RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function",60,-0.540147556393059,-1.80279052304576,0.00031360382062551,0.00227068029520576,0.00152396316473338,2413,"tags=45%, list=20%, signal=36%","319155/319150/319149/319161/319187/319178/69386/665596/15267/319181/319164/319179/319148/319192/319183/319153/319158/232440/100041230/665622/68024/14460/665433/78303/22761/319180/15078","FucoVsCtrl","Suppressed"
"R-MMU-5205647","R-MMU-5205647","Mitophagy",29,-0.640645505832237,-1.8881767754348,0.000329572572568275,0.00235590952836756,0.00158116461760691,3137,"tags=62%, list=25%, signal=46%","170731/78294/68512/66734/13001/223696/66119/72018/22333/50873/66169/20779/22186/18412/67526/67443/22187/68943","FucoVsCtrl","Suppressed"
"R-MMU-1362409","R-MMU-1362409","Mitochondrial iron-sulfur cluster biogenesis",11,-0.800988288126676,-1.8866939762644,0.000330267690892648,0.00235590952836756,0.00158116461760691,302,"tags=36%, list=2%, signal=36%","69046/66383/100900/73046","FucoVsCtrl","Suppressed"
"R-MMU-140875","R-MMU-140875","Common Pathway of Fibrin Clot Formation",13,-0.783857466949621,-1.93026442537605,0.000342114536038638,0.00242247278092065,0.00162583842978115,796,"tags=69%, list=6%, signal=65%","56744/14058/19128/14069/14067/20720/74145/14062/19152","FucoVsCtrl","Suppressed"
"R-MMU-189451","R-MMU-189451","Heme biosynthesis",13,-0.783144238694897,-1.92850808677456,0.000368179645354844,0.0025880072881512,0.00173693662887341,1640,"tags=62%, list=13%, signal=53%","22276/17025/26357/12892/11656/15288/22275/14151","FucoVsCtrl","Suppressed"
"R-MMU-2871837","R-MMU-2871837","FCERI mediated NF-kB activation",73,-0.521752831546041,-1.78304516270697,0.000372521959001423,0.00259955540955341,0.00174468713063977,2453,"tags=51%, list=20%, signal=41%","19184/26965/12042/19188/26443/26444/19175/19170/78294/69077/26445/19166/23997/19172/17096/19182/103583/216150/19186/16151/18761/19173/21762/103554/68652/57296/26442/14127/66589/22186/21402/19185/228769/22187/66724/53380/19192","FucoVsCtrl","Suppressed"
"R-MMU-446728","R-MMU-446728","Cell junction organization",35,-0.608763357010365,-1.86654022569551,0.000398001854633438,0.00275737975548202,0.00185061066826907,1557,"tags=40%, list=13%, signal=35%","192897/110829/12385/192176/94332/16412/16403/16456/109711/11461/170736/16202/11465/12476","FucoVsCtrl","Suppressed"
"R-MMU-5658442","R-MMU-5658442","Regulation of RAS by GAPs",65,-0.532943701435202,-1.79225389459546,0.000415384327629788,0.00285725076791061,0.0019176389260503,3500,"tags=48%, list=28%, signal=34%","19184/19188/56438/19414/15461/26443/26444/240057/19175/19170/78294/69077/114716/26445/211255/19166/23997/19172/19182/19186/19173/21762/103554/57296/26442/22186/19185/228769/22187/53380/19192","FucoVsCtrl","Suppressed"
"R-MMU-76009","R-MMU-76009","Platelet Aggregation (Plug Formation)",28,-0.632323663575206,-1.83932083305512,0.000428934293865727,0.0029295299644872,0.00196614898419975,1627,"tags=54%, list=13%, signal=47%","19395/19246/14083/14268/215449/109905/21894/20779/14723/22371/16399/54368/16416/14724/12843","FucoVsCtrl","Suppressed"
"R-MMU-983189","R-MMU-983189","Kinesins",40,-0.594198310093293,-1.86984692202041,0.000440287464777856,0.00294442242070191,0.0019761440305088,2458,"tags=50%, list=20%, signal=40%","71819/22143/16568/209737/229841/228421/70218/16572/227613/16563/73710/53857/22146/16571/100502766/16551/545486/22142/22145/22151","FucoVsCtrl","Suppressed"
"R-MMU-2682334","R-MMU-2682334","EPH-Ephrin signaling",48,-0.559782362024711,-1.80182568601457,0.000436622765308837,0.00294442242070191,0.0019761440305088,3028,"tags=60%, list=25%, signal=46%","19877/14360/13848/66713/17395/57257/68089/11867/12540/17096/14083/13640/76709/67771/56378/66340/11848/13844/56443/15529/17974/110596/19353/20779/545156/11461/11465/53378/16443","FucoVsCtrl","Suppressed"
"R-MMU-176814","R-MMU-176814","Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins",73,-0.519189026899002,-1.77428358213158,0.000438409256705713,0.00294442242070191,0.0019761440305088,3500,"tags=49%, list=28%, signal=36%","19184/107995/217232/19188/26443/56150/26444/19175/19170/78294/52717/69077/66156/26445/19166/23997/19172/19182/268697/19186/77891/19173/21762/103554/12236/57296/26442/22186/19185/228769/30939/22187/53380/19192/12428/68612","FucoVsCtrl","Suppressed"
"R-MMU-5663213","R-MMU-5663213","RHO GTPases Activate WASPs and WAVEs",31,-0.622808316996934,-1.86040374177165,0.000475154804017405,0.00315568328461214,0.00211793139503947,2537,"tags=61%, list=21%, signal=49%","66713/68089/11867/12540/14083/26413/26417/76709/242687/101314/67771/56378/329165/56443/19353/11461/50884/11465/245880","FucoVsCtrl","Suppressed"
"R-MMU-5674135","R-MMU-5674135","MAP2K and MAPK activation",33,-0.623953665817136,-1.88458615606169,0.000481806833309858,0.00315870426884052,0.00211995892339518,2441,"tags=58%, list=20%, signal=46%","216869/23980/26413/17169/54401/26417/26396/14268/215449/109905/109689/21894/20779/11461/22330/11465/22371/16399/16416","FucoVsCtrl","Suppressed"
"R-MMU-179419","R-MMU-179419","APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint",70,-0.509483081608993,-1.7278730035982,0.000482169810508367,0.00315870426884052,0.00211995892339518,3500,"tags=49%, list=28%, signal=35%","19184/107995/217232/19188/26443/56150/26444/19175/19170/78294/52717/69077/66156/26445/19166/23997/19172/19182/19186/77891/19173/21762/103554/12236/57296/26442/22186/19185/228769/22187/53380/19192/12428/68612","FucoVsCtrl","Suppressed"
"R-MMU-9013026","R-MMU-9013026","RHOB GTPase cycle",58,-0.541336606940318,-1.7973532558423,0.000488543383630043,0.00317883296240359,0.0021334682613716,2024,"tags=38%, list=16%, signal=32%","13605/14251/59079/110279/22319/207212/208846/68743/21873/20619/54216/94190/110596/109333/404710/218581/19285/12704/22042/13830/56419/229658","FucoVsCtrl","Suppressed"
"R-MMU-69017","R-MMU-69017","CDK-mediated phosphorylation and removal of Cdc6",70,-0.508496790724347,-1.72452807330553,0.00049237436834752,0.00318225850146753,0.00213576730600761,3500,"tags=49%, list=28%, signal=35%","19184/217232/19188/23834/26443/26444/19175/19170/78294/52717/69077/66156/26445/19166/23997/19172/19182/19186/77891/19173/21762/12448/103554/57296/26442/22186/19185/228769/22187/56371/53380/19192/12428/68612","FucoVsCtrl","Suppressed"
"R-MMU-5632684","R-MMU-5632684","Hedgehog 'on' state",68,-0.523493374803508,-1.76681134101065,0.000501402619276216,0.00321900481575331,0.00216042953147787,3229,"tags=49%, list=26%, signal=36%","19184/19188/56438/26443/26444/19175/19170/76857/78294/69077/26445/19166/216869/66313/16568/23997/19172/19182/19186/66573/19173/21762/103554/109689/57296/26442/20747/22186/19185/228769/22187/53380/19192","FucoVsCtrl","Suppressed"
"R-MMU-174184","R-MMU-174184","Cdc20:Phospho-APC/C mediated degradation of Cyclin A",69,-0.512073641979082,-1.73372737125371,0.000505405581218724,0.00322321572658034,0.00216325567701845,3500,"tags=49%, list=28%, signal=35%","19184/107995/217232/19188/26443/56150/26444/19175/19170/78294/52717/69077/66156/26445/19166/23997/19172/19182/19186/77891/19173/21762/103554/12236/57296/26442/22186/19185/228769/22187/53380/19192/12428/68612","FucoVsCtrl","Suppressed"
"R-MMU-1592230","R-MMU-1592230","Mitochondrial biogenesis",27,-0.649554154995925,-1.88932842616441,0.000515671529871036,0.00325948563251124,0.00218759816184282,2065,"tags=44%, list=17%, signal=37%","11949/28080/11957/11946/20656/67126/57423/11950/27425/71679/11958/11947","FucoVsCtrl","Suppressed"
"R-MMU-5628897","R-MMU-5628897","TP53 Regulates Metabolic Genes",69,-0.511200334157003,-1.73077061357172,0.000520798514352403,0.00325948563251124,0.00218759816184282,2732,"tags=45%, list=22%, signal=35%","83409/22627/66379/66508/66096/17708/68576/54401/22166/11652/23797/14381/12867/108079/22631/19079/54683/18477/20463/108097/22629/68441/12858/110323/12857/17992/52187/12868/12861/66142/21672","FucoVsCtrl","Suppressed"
"R-MMU-8980692","R-MMU-8980692","RHOA GTPase cycle",113,-0.471725924107195,-1.68741121738599,0.00052124692357916,0.00325948563251124,0.00218759816184282,2024,"tags=32%, list=16%, signal=27%","13605/14251/59079/12549/110279/11856/22319/207212/71085/54411/11848/66087/78514/208846/68743/73910/21873/58996/11857/20619/19418/54216/94190/110596/109333/545156/404710/218581/27061/19285/12704/22042/268970/13830/56419/229658","FucoVsCtrl","Suppressed"
"R-MMU-372708","R-MMU-372708","p130Cas linkage to MAPK signaling for integrins",11,-0.790657408427881,-1.86236002683449,0.000541251219591024,0.00336274144816875,0.00225689812447462,2079,"tags=82%, list=17%, signal=68%","14083/14268/215449/109905/21894/20779/22371/16399/16416","FucoVsCtrl","Suppressed"
"R-MMU-1500931","R-MMU-1500931","Cell-Cell communication",49,-0.553471221382115,-1.78967226007054,0.000567600854277509,0.00350384373505924,0.00235159868101478,2087,"tags=37%, list=17%, signal=31%","12387/54353/192897/16423/110829/12385/192176/94332/17974/16412/16403/16456/109711/11461/170736/16202/11465/12476","FucoVsCtrl","Suppressed"
"R-MMU-446353","R-MMU-446353","Cell-extracellular matrix interactions",12,-0.768966700418281,-1.84758989689449,0.000598610897321842,0.00367173435745818,0.0024642781827396,1363,"tags=67%, list=11%, signal=59%","110829/192176/16412/109711/11461/170736/16202/11465","FucoVsCtrl","Suppressed"
"R-MMU-917937","R-MMU-917937","Iron uptake and transport",42,-0.573686540684687,-1.80278070323958,0.000651679924805479,0.00397194789612453,0.0026657659815494,2064,"tags=38%, list=17%, signal=32%","11964/68428/21871/54411/11974/11984/18002/66144/14319/66290/22186/22042/11972/21402/26357/22187","FucoVsCtrl","Suppressed"
"R-MMU-3928662","R-MMU-3928662","EPHB-mediated forward signaling",31,-0.615217911080922,-1.83773028160367,0.000677187598629936,0.00410145696528697,0.00275268577000186,3028,"tags=74%, list=25%, signal=56%","19877/14360/13848/66713/68089/11867/12540/17096/14083/76709/67771/56378/11848/13844/56443/15529/110596/19353/20779/545156/11461/11465/16443","FucoVsCtrl","Suppressed"
